Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,label
12487.011,-0.038,-0.592,9.994,0.011,-0.08,0.043,13.935,-21.864,-49.012,1
12622.972,-0.021,-0.59,9.815,0.042,-0.029,0.023,13.778,-21.493,-48.849,1
12758.02,-0.024,-0.605,9.924,0.021,-0.031,-0.006,14.128,-21.148,-48.778,1
12893.998,-0.019,-0.632,9.878,0.001,-0.053,-0.006,14.001,-20.92,-47.721,1
13029.991,-0.079,-0.589,9.899,-0.027,0.01,-0.047,13.774,-21.094,-49.664,1
13170.987,-0.022,-0.671,9.898,0.054,-0.065,-0.003,14.014,-20.946,-48.822,1
13306.998,-0.097,-0.713,9.875,0.03,-0.055,-0.01,13.99,-20.506,-49.099,1
13442.989,-0.112,-0.649,9.853,0.015,-0.025,0.01,14.374,-20.496,-48.951,1
13578.993,-0.185,-0.591,9.942,0.02,-0.002,0.037,14.777,-20.972,-48.994,1
13713.966,-0.065,-0.612,9.832,-0.016,-0.058,0.044,14.254,-20.918,-47.79,1
13850.008,-0.05,-0.551,9.926,0.005,-0.066,-0.016,14.423,-20.887,-48.418,1
13985.976,-0.114,-0.635,9.921,-0.016,-0.027,0.017,14.52,-21.203,-48.582,1
14121.971,-0.004,-0.596,9.782,0.036,-0.099,0.009,14.437,-21.829,-52.028,1
14257.001,-0.043,-0.508,9.88,0.018,-0.034,0.002,14.211,-20.689,-48.43,1
14399.019,-0.032,-0.514,9.897,0.002,-0.045,0.021,14.638,-21.614,-48.686,1
14534.979,-0.046,-0.534,9.903,-0.017,-0.032,-0.037,14.691,-20.936,-49.069,1
14669.99,-0.039,-0.551,9.918,0.006,-0.04,-0.062,13.857,-21.659,-48.932,1
14805.978,-0.065,-0.559,9.903,0.007,-0.05,0.002,14.622,-21.641,-50.003,1
14942.003,-0.011,-0.578,9.918,0.004,-0.063,-0.011,14.599,-22.022,-49.447,1
15078.013,0.013,-0.577,9.833,0.035,-0.067,-0.025,14.076,-21.628,-49.671,1
15213.009,0.036,-0.536,9.939,0.016,-0.082,0.038,13.4,-21.713,-52.385,1
15349.036,-0.009,-0.52,9.908,0.067,-0.008,-0.03,13.237,-21.815,-49.821,1
15489.97,-0.03,-0.532,9.89,0.001,-0.087,0.04,13.349,-21.647,-49.091,1
15624.995,-0.029,-0.541,9.909,0.034,-0.068,0.003,13.891,-21.792,-49.551,1
15760.956,-0.03,-0.542,9.875,0.039,-0.021,0.026,13.751,-22.174,-49.368,1
15896.995,-0.01,-0.547,9.908,-0.04,-0.1,0.015,12.856,-21.954,-49.936,1
16033.013,0.033,-0.525,9.871,0.02,-0.037,0.02,13.33,-22.259,-49.664,1
16168.029,0.028,-0.475,9.917,0.036,-0.066,-0.024,13.322,-21.407,-49.929,1
16303.982,0.007,-0.503,9.901,0.004,-0.011,0.016,13.054,-21.519,-49.999,1
16440.005,0.001,-0.501,9.864,0.047,-0.043,-0.034,13.347,-21.564,-49.645,1
16575.97,-0.002,-0.511,9.927,0.02,-0.038,0.035,13.176,-21.776,-49.864,1
16715.99,0.022,-0.413,9.939,0.05,-0.043,-0.026,13.357,-21.963,-49.002,1
16851.975,-0.059,-0.434,9.872,0.092,-0.086,-0.015,13.19,-21.934,-51.078,1
16988.019,0.03,-0.214,9.952,0.114,-0.029,-0.007,12.94,-22.62,-50.158,1
17123.998,0.037,-0.268,9.798,0.057,-0.1,0.006,12.863,-22.461,-49.476,1
17259.006,0.014,-0.266,9.927,0.068,-0.041,-0.001,13.384,-21.968,-50.625,1
17394.977,0.056,-0.258,9.91,0.049,-0.051,0.007,12.947,-22.702,-48.856,1
17531.004,0.096,-0.117,9.92,0.064,-0.067,-0.025,13.073,-22.717,-50.709,1
17666.021,0.097,-0.184,9.963,-0.043,-0.046,-0.017,12.684,-22.58,-50.367,1
17807.029,0.137,-0.194,9.893,0.026,-0.03,-0.027,12.912,-22.699,-50.256,1
17942.949,0.042,-0.146,9.969,0.042,-0.022,-0.027,12.594,-22.584,-50.031,1
18079.004,0.127,-0.068,9.988,0.046,-0.05,0.013,12.723,-23.421,-49.157,1
18213.992,0.072,-0.153,9.979,-0.012,-0.01,-0.023,13.242,-23.318,-50.417,1
18350.009,0.089,-0.128,9.916,0.023,-0.018,-0.022,12.504,-23.86,-49.756,1
18485.96,0.06,-0.099,9.907,0.033,-0.035,-0.024,12.873,-23.839,-49.888,1
18626.99,0.068,-0.079,9.952,-0.008,-0.052,-0.042,12.308,-23.829,-51.332,1
18763.991,0.085,-0.082,10.007,0.019,-0.038,-0.014,13.018,-23.348,-50.471,1
18900.983,0.076,-0.068,9.891,0.026,-0.001,-0.033,12.738,-23.574,-50.552,1
19041.98,0.053,-0.076,9.941,0.058,-0.026,-0.012,13.227,-23.359,-49.752,1
19178.993,0.118,-0.01,9.93,0.03,-0.017,-0.038,13.192,-24.235,-50.362,1
19315.979,0.096,-0.092,9.885,-0.018,0.002,-0.0,13.026,-24.202,-49.825,1
19453.015,0.092,-0.133,9.829,-0.005,-0.024,-0.015,12.228,-23.522,-48.42,1
19588.969,0.09,-0.093,9.895,-0.013,-0.07,-0.007,12.633,-23.201,-48.514,1
19725.987,0.173,-0.08,9.879,-0.045,-0.01,-0.003,12.641,-23.57,-50.229,1
19863.008,0.131,-0.102,9.926,-0.033,-0.081,-0.027,12.488,-23.427,-50.0,1
20000.007,0.092,-0.138,9.851,-0.0,-0.073,-0.029,12.248,-23.362,-48.963,1
20141.968,0.139,-0.19,9.78,0.027,-0.044,0.011,13.217,-23.505,-49.159,1
20278.994,0.145,-0.074,9.863,0.086,-0.063,0.021,12.648,-23.541,-50.204,1
20414.992,0.127,-0.022,9.959,0.025,-0.063,-0.005,13.061,-23.897,-49.723,1
20549.991,0.113,-0.007,9.93,0.014,-0.041,0.0,12.463,-23.794,-49.232,1
20686.983,0.148,0.003,9.941,-0.026,-0.024,0.003,12.698,-24.123,-49.226,1
20822.979,0.151,-0.08,9.896,0.031,-0.025,0.023,13.289,-24.051,-49.585,1
20959.053,0.086,-0.013,10.017,0.009,-0.055,-0.028,12.969,-23.879,-49.728,1
21108.014,0.114,-0.068,9.893,-0.039,-0.009,0.023,12.394,-24.297,-49.596,1
21243.994,0.122,-0.131,9.924,0.045,-0.033,-0.003,12.954,-23.916,-47.978,1
21422.021,0.178,-0.079,9.858,-0.007,-0.047,-0.015,12.985,-24.134,-49.421,1
21561.994,0.107,-0.037,9.905,0.011,-0.066,-0.009,12.972,-23.66,-49.757,1
21701.976,0.175,0.06,9.992,0.045,-0.026,0.043,13.475,-24.221,-50.094,1
21841.007,0.097,-0.046,9.917,0.034,-0.017,0.011,12.74,-24.627,-48.99,1
21981.992,0.08,0.036,9.966,0.008,-0.043,-0.026,13.782,-24.141,-49.362,1
22122.01,0.111,0.041,9.825,0.006,-0.082,0.012,13.286,-24.574,-50.057,1
22261.946,0.09,0.051,9.981,0.013,-0.035,-0.02,13.484,-24.395,-50.059,1
22402.001,0.059,0.081,9.898,0.032,-0.044,0.013,13.448,-24.13,-49.167,1
22541.994,0.115,0.098,9.9,0.006,0.003,-0.019,13.453,-23.844,-50.199,1
22687.985,0.104,0.036,9.935,-0.014,-0.022,-0.067,13.667,-24.454,-48.981,1
22830.022,0.154,0.08,9.959,0.011,-0.013,-0.009,13.989,-24.096,-48.803,1
22969.047,0.142,0.069,9.869,0.024,-0.036,-0.017,12.904,-25.066,-48.987,1
23109.026,0.136,0.019,9.981,-0.021,-0.025,-0.005,13.804,-24.14,-48.499,1
23248.993,0.152,0.005,9.925,0.008,-0.054,-0.018,13.541,-24.275,-48.888,1
23388.033,0.127,-0.033,9.945,0.026,-0.044,0.032,13.586,-24.098,-48.733,1
23528.018,0.19,-0.056,9.931,0.024,-0.051,-0.025,13.135,-24.344,-48.073,1
23666.998,0.163,0.021,9.884,0.019,-0.025,0.005,12.755,-24.347,-48.252,1
23812.991,0.157,0.002,9.912,-0.019,-0.042,-0.029,13.403,-24.123,-48.841,1
23953.015,0.127,-0.012,9.938,0.006,-0.073,-0.028,13.518,-23.85,-48.574,1
24091.967,0.186,-0.057,9.913,-0.001,-0.093,0.018,12.04,-24.063,-47.448,1
24231.977,0.166,-0.083,9.868,0.004,-0.037,-0.045,12.107,-24.233,-48.476,1
24372.024,0.233,-0.041,9.959,-0.017,-0.062,-0.018,12.482,-23.705,-47.133,1
24510.994,0.207,-0.077,9.89,-0.003,-0.032,-0.036,12.622,-23.825,-48.449,1
24650.974,0.23,-0.069,9.958,0.011,-0.054,0.015,12.361,-23.966,-48.642,1
24790.97,0.221,-0.102,9.921,0.029,-0.075,-0.019,12.402,-23.509,-48.503,1
24929.981,0.214,-0.101,9.926,0.023,-0.022,-0.027,11.996,-23.3,-47.241,1
25075.971,0.203,-0.136,9.933,0.01,-0.05,0.005,12.441,-23.693,-48.073,1
25214.976,0.231,-0.127,9.895,-0.008,-0.036,-0.01,12.357,-22.683,-47.5,1
25354.981,0.18,-0.049,9.908,-0.001,0.02,-0.002,11.996,-23.126,-48.897,1
25494.952,0.178,-0.115,9.83,0.003,-0.051,0.005,12.463,-23.301,-49.007,1
25633.997,0.174,-0.105,9.958,0.043,-0.053,0.022,12.875,-24.155,-47.783,1
25773.937,0.249,-0.056,9.893,0.017,-0.019,0.01,12.413,-22.936,-47.952,1
25913.973,0.211,-0.034,9.933,0.019,-0.016,-0.033,12.308,-23.587,-48.678,1
26053.022,0.207,-0.027,9.979,0.026,-0.009,-0.005,12.219,-23.369,-48.296,1
26199.02,0.193,-0.066,9.974,0.024,-0.056,-0.003,11.678,-23.492,-48.718,1
26338.022,0.231,-0.16,9.847,0.044,-0.049,-0.003,11.939,-23.692,-48.37,1
26477.965,0.244,-0.071,9.863,0.022,-0.033,0.001,12.042,-23.587,-48.045,1
26618.052,0.192,-0.078,9.908,-0.036,-0.03,0.009,11.757,-23.923,-47.867,1
26756.987,0.217,-0.122,9.942,0.004,-0.032,-0.005,12.161,-23.235,-47.117,1
26896.99,0.207,-0.12,9.927,-0.027,-0.049,0.001,12.357,-24.111,-47.837,1
27036.991,0.178,-0.09,9.95,-0.043,-0.051,-0.041,12.532,-23.225,-46.717,1
27176.002,0.174,-0.117,9.942,-0.011,-0.017,-0.018,12.23,-22.935,-47.834,1
27316.014,0.205,-0.145,9.925,0.002,-0.024,0.001,12.53,-23.122,-47.984,1
27461.026,0.149,-0.136,9.951,-0.044,-0.076,-0.006,12.154,-22.592,-47.522,1
27600.974,0.196,-0.201,9.914,-0.029,-0.035,-0.052,11.992,-22.637,-47.665,1
27740.951,0.197,-0.22,9.877,0.034,-0.034,0.004,11.873,-22.722,-48.246,1
27879.999,0.22,-0.14,9.934,-0.03,-0.054,-0.032,12.159,-23.123,-47.979,1
28059.03,0.188,-0.12,9.903,0.075,-0.017,-0.007,11.587,-23.259,-47.805,1
28198.996,0.163,-0.127,9.946,-0.029,-0.007,-0.035,11.924,-23.306,-48.466,1
28338.027,0.144,-0.197,9.944,0.049,-0.016,-0.016,11.905,-23.213,-48.127,1
28484.977,0.186,-0.093,9.919,0.026,-0.045,0.003,12.06,-23.536,-47.737,1
28630.017,0.191,-0.152,9.888,0.001,-0.044,0.0,10.95,-23.927,-47.902,1
28770.007,0.197,-0.212,9.895,0.018,-0.026,-0.006,11.797,-23.822,-47.61,1
28910.015,0.163,-0.127,10.004,0.032,-0.026,0.013,11.171,-23.938,-48.835,1
29048.99,0.147,-0.164,10.0,0.025,-0.053,0.02,12.549,-23.598,-47.961,1
29188.997,0.198,-0.153,9.904,-0.018,-0.066,0.015,11.555,-23.822,-47.598,1
29328.999,0.172,-0.165,9.876,0.052,-0.088,0.014,11.71,-23.494,-48.173,1
29467.974,0.238,-0.136,9.926,0.047,-0.035,-0.021,11.805,-23.766,-47.54,1
29607.97,0.242,-0.086,9.942,0.013,-0.047,0.019,11.552,-23.132,-48.449,1
29747.995,0.211,-0.192,9.868,0.002,-0.028,0.007,11.614,-23.534,-48.16,1
29892.998,0.202,-0.128,9.887,0.029,-0.03,0.015,14.755,-23.743,-48.01,1
30032.993,0.206,-0.145,9.972,-0.019,-0.015,0.021,10.936,-23.907,-48.781,1
30172.02,0.203,-0.152,9.93,0.048,-0.055,0.012,11.545,-24.223,-49.725,1
30313.007,0.131,-0.189,9.857,0.015,-0.081,-0.04,11.703,-23.742,-48.586,1
30454.005,0.156,-0.196,9.895,-0.003,-0.084,-0.03,11.253,-23.449,-49.586,1
30593.012,0.165,-0.082,10.019,-0.01,-0.052,-0.012,11.806,-23.418,-49.247,1
30733.017,0.178,-0.086,9.99,0.012,-0.028,-0.006,12.552,-23.926,-49.787,1
30872.993,0.158,-0.184,9.933,-0.019,-0.021,-0.021,11.96,-23.993,-49.341,1
31017.975,0.166,-0.063,9.979,0.016,-0.018,0.041,11.742,-23.882,-49.692,1
31157.977,0.165,-0.143,9.967,-0.023,-0.057,-0.041,11.325,-23.577,-49.562,1
31296.979,0.175,-0.166,9.978,0.002,-0.041,0.015,11.134,-22.861,-49.316,1
31437.041,0.182,-0.129,9.969,-0.016,-0.049,-0.034,11.657,-23.194,-49.754,1
31577.032,0.177,-0.151,9.915,0.015,-0.024,0.005,12.422,-23.639,-48.903,1
31716.064,0.206,-0.123,9.899,0.032,-0.103,0.014,11.454,-23.136,-49.348,1
31856.007,0.209,-0.117,9.971,0.006,-0.061,0.015,11.362,-23.48,-50.175,1
31995.996,0.223,-0.174,9.956,0.009,-0.051,0.017,11.405,-23.768,-49.439,1
32135.004,0.175,-0.187,9.953,-0.009,-0.075,0.012,11.482,-22.881,-48.42,1
32281.006,0.215,-0.187,9.896,0.033,-0.015,-0.041,11.635,-23.103,-48.788,1
32420.012,0.163,-0.154,9.923,0.003,-0.05,0.017,11.125,-23.5,-49.004,1
32559.976,0.14,-0.153,9.929,0.042,-0.044,0.024,11.63,-23.505,-49.862,1
32700.003,0.244,-0.133,9.895,0.04,-0.05,0.007,11.96,-23.724,-49.789,1
2785.015,0.18,-0.308,9.942,0.007,-0.026,-0.023,12.23,-21.388,-48.427,1
2922.038,0.357,-0.371,9.832,0.059,-0.031,-0.111,11.743,-21.555,-48.909,1
3060.018,0.156,-0.239,10.179,0.003,-0.077,-0.013,12.63,-21.532,-48.716,1
3197.972,0.194,-0.114,10.474,-0.011,0.096,-0.018,13.082,-22.152,-49.453,1
3334.978,0.082,-0.448,10.052,-0.013,-0.111,-0.056,12.87,-21.574,-48.109,1
3473.02,0.239,-0.578,9.626,-0.005,-0.041,-0.079,12.43,-21.788,-48.931,1
3611.043,-0.08,-0.527,9.781,-0.014,-0.08,-0.005,12.728,-21.564,-50.11,1
3748.994,0.287,-0.281,10.495,-0.031,-0.076,0.004,12.156,-21.456,-49.817,1
3892.968,0.048,-0.506,9.657,0.032,-0.068,-0.004,11.786,-20.669,-50.729,1
4030.981,0.37,-0.482,9.866,0.122,-0.1,0.005,11.74,-22.183,-49.203,1
4167.962,0.385,-0.105,9.298,0.017,0.036,0.063,12.548,-22.297,-48.893,1
4304.984,0.322,-0.302,9.855,0.062,-0.115,0.04,12.24,-21.589,-49.677,1
4442.0,0.22,-0.36,10.08,-0.041,-0.025,0.012,11.6,-21.813,-48.638,1
4579.002,0.225,-0.415,9.889,-0.098,-0.066,0.015,11.882,-21.723,-49.64,1
4714.013,0.246,-0.504,9.976,0.108,0.034,-0.049,11.673,-21.484,-49.232,1
4849.988,0.106,-0.433,9.898,0.055,-0.014,0.018,12.961,-21.215,-49.583,1
4985.998,0.106,-0.541,9.737,0.076,-0.041,-0.009,13.315,-21.442,-49.902,1
5125.988,-0.035,-0.302,10.145,0.096,0.018,0.001,12.789,-22.713,-49.703,1
5261.993,0.061,-0.116,9.842,0.108,-0.046,0.047,12.313,-22.997,-49.382,1
5397.951,0.025,-0.23,9.772,0.016,-0.044,0.049,13.487,-22.936,-48.766,1
5533.98,-0.037,-0.249,9.751,-0.065,-0.124,0.001,12.743,-23.008,-49.239,1
5669.021,-0.052,-0.359,9.753,-0.141,-0.019,0.048,12.875,-22.021,-49.636,1
5804.955,-0.002,-0.407,9.88,0.072,-0.058,-0.003,13.611,-22.598,-49.974,1
5940.998,0.133,-0.398,9.81,-0.089,-0.123,-0.031,13.206,-21.797,-49.75,1
6077.023,0.069,-0.406,9.896,-0.003,-0.032,0.016,13.284,-22.437,-49.015,1
6218.007,0.051,-0.432,9.93,-0.043,-0.042,0.015,12.285,-22.338,-48.525,1
6354.007,0.036,-0.43,9.972,-0.004,-0.029,0.024,12.404,-22.369,-49.31,1
6489.995,0.059,-0.473,9.908,-0.032,-0.056,-0.026,12.438,-22.109,-48.969,1
6625.013,0.068,-0.495,9.943,0.013,-0.025,-0.01,12.904,-22.048,-48.423,1
6760.973,0.077,-0.466,9.812,-0.006,-0.069,0.032,13.032,-22.008,-48.496,1
6897.008,0.037,-0.366,9.96,0.014,-0.023,-0.023,13.351,-22.062,-49.542,1
7032.984,-0.026,-0.42,9.82,0.021,-0.078,-0.004,13.58,-21.941,-49.637,1
7167.99,-0.045,-0.552,9.906,-0.035,-0.065,0.007,13.344,-21.931,-49.909,1
7303.999,0.015,-0.506,9.808,-0.028,-0.015,0.029,13.922,-22.888,-50.086,1
7444.948,0.059,-0.509,9.861,0.101,-0.109,-0.019,13.426,-21.83,-48.886,1
7581.03,0.016,-0.451,9.837,0.032,-0.042,0.02,13.149,-22.435,-50.009,1
7715.941,-0.093,-0.469,9.958,0.003,-0.004,-0.021,13.851,-22.254,-50.311,1
7851.992,-0.152,-0.499,9.806,0.093,-0.035,-0.028,13.753,-22.666,-49.89,1
7988.019,0.029,-0.319,9.978,-0.089,-0.044,-0.047,13.819,-22.195,-49.611,1
8124.022,-0.045,-0.369,9.871,0.043,-0.066,-0.018,13.308,-22.191,-48.8,1
8259.005,0.007,-0.403,9.912,-0.039,-0.039,0.016,13.753,-22.376,-50.316,1
8394.997,0.001,-0.472,9.818,-0.016,-0.022,-0.063,13.721,-22.441,-50.23,1
8531.0,0.021,-0.427,9.842,0.02,-0.02,-0.008,13.717,-22.997,-50.491,1
8670.964,-0.026,-0.436,9.892,0.028,-0.009,-0.006,13.009,-22.103,-50.129,1
8806.987,-0.023,-0.442,9.951,0.007,-0.07,-0.018,13.635,-22.581,-49.753,1
8943.023,0.049,-0.489,9.93,0.023,-0.036,-0.033,12.385,-21.847,-50.223,1
9078.977,0.02,-0.426,9.904,0.029,-0.061,-0.017,12.793,-22.108,-49.224,1
9213.999,0.068,-0.454,9.836,0.014,-0.036,-0.012,12.234,-21.75,-49.557,1
9349.967,0.094,-0.416,10.011,-0.032,-0.028,-0.018,12.774,-21.763,-48.682,1
9486.027,0.072,-0.532,9.827,-0.021,-0.084,-0.005,12.776,-21.249,-49.845,1
9621.986,0.052,-0.502,9.965,-0.025,-0.028,0.007,12.86,-21.3,-48.5,1
9762.021,0.02,-0.683,9.725,-0.048,-0.056,0.026,13.242,-21.236,-49.159,1
9898.01,-0.07,-0.59,10.002,-0.052,0.028,0.04,13.271,-20.937,-49.6,1
10034.009,-0.025,-0.723,9.817,-0.041,-0.066,-0.033,13.24,-20.479,-48.961,1
10169.002,-0.044,-0.653,10.006,0.068,-0.019,-0.028,13.049,-21.095,-49.749,1
10304.975,-0.156,-0.671,9.867,0.011,-0.059,-0.04,13.499,-20.63,-49.16,1
10441.004,-0.043,-0.7,9.925,0.003,-0.02,-0.036,13.571,-20.056,-48.352,1
10576.992,-0.058,-0.677,9.952,-0.026,-0.057,-0.034,13.129,-19.911,-49.069,1
10712.005,-0.119,-0.742,9.841,0.041,-0.043,0.006,12.955,-20.81,-49.201,1
10848.011,-0.065,-0.678,9.997,0.056,-0.049,0.022,13.923,-20.843,-49.194,1
10989.009,-0.101,-0.7,9.893,0.014,-0.075,0.003,12.993,-21.257,-48.426,1
11125.022,-0.032,-0.614,9.894,0.0,-0.066,-0.017,13.728,-21.197,-48.444,1
11259.964,-0.048,-0.604,9.937,0.02,-0.034,0.0,13.422,-20.818,-49.443,1
11395.967,-0.037,-0.641,9.891,0.068,-0.077,-0.019,13.438,-20.691,-49.138,1
11532.002,-0.073,-0.517,9.947,0.035,0.0,0.006,13.606,-21.652,-48.938,1
11666.997,0.009,-0.549,9.891,0.05,-0.043,0.021,13.437,-21.363,-49.346,1
2663.995,-9.717,1.737,-0.55,0.025,-0.083,-0.053,45.631,-22.855,22.731,2
2800.004,-9.663,1.651,-0.488,-0.025,-0.068,0.059,46.431,-22.692,22.998,2
2936.958,-9.558,1.649,-0.604,0.035,-0.016,0.067,45.51,-22.895,22.482,2
3074.012,-9.606,1.476,-0.326,-0.062,-0.025,-0.069,46.1,-23.042,21.611,2
3209.975,-9.688,1.888,-0.128,0.028,-0.049,-0.037,45.926,-23.26,22.195,2
3347.013,-9.693,1.701,-0.387,0.041,-0.079,0.038,46.427,-23.344,21.567,2
3484.004,-9.565,1.829,-0.502,0.058,-0.023,-0.028,46.125,-23.098,22.025,2
3621.026,-9.727,1.733,-0.2,0.039,-0.051,-0.009,46.398,-23.479,22.076,2
3764.015,-9.704,1.506,-0.335,-0.022,-0.085,0.001,45.653,-23.026,22.599,2
3900.963,-9.549,1.605,-0.644,0.004,-0.084,-0.004,45.747,-23.37,22.963,2
4038.033,-9.823,1.416,-0.232,0.058,0.035,0.006,45.71,-23.878,21.885,2
4173.992,-9.621,1.841,-0.272,0.033,-0.023,0.047,45.827,-23.75,22.436,2
4310.969,-9.611,1.629,-0.278,-0.011,-0.06,-0.009,45.663,-23.575,22.27,2
4448.024,-9.695,1.485,-0.577,0.018,-0.035,0.013,46.027,-23.591,21.961,2
4582.97,-9.776,1.492,-0.492,0.055,-0.002,-0.054,45.766,-23.994,21.161,2
4719.014,-9.596,1.908,-0.429,-0.022,-0.085,-0.056,46.148,-23.168,21.446,2
4854.976,-9.579,1.751,-0.183,0.049,-0.049,-0.016,45.256,-23.818,21.433,2
4997.009,-9.643,1.653,-0.349,0.023,-0.086,0.047,45.649,-24.025,21.655,2
5133.015,-9.655,1.596,-0.351,0.013,-0.062,0.036,45.486,-23.327,21.559,2
5269.008,-9.645,1.729,-0.442,-0.009,-0.047,0.051,45.183,-22.917,21.334,2
5405.016,-9.627,1.771,-0.425,-0.015,-0.009,0.025,45.386,-22.862,22.64,2
5540.994,-9.573,1.689,-0.148,0.002,-0.016,-0.051,45.378,-24.048,21.869,2
5676.014,-9.65,1.786,-0.312,0.012,-0.05,-0.015,45.477,-23.159,22.66,2
5811.973,-9.667,1.753,-0.301,0.047,-0.058,0.039,45.966,-23.746,22.367,2
5947.985,-9.605,1.582,-0.308,0.02,-0.022,0.003,45.003,-23.418,21.633,2
6083.013,-9.704,1.74,-0.474,0.011,-0.032,0.011,45.586,-23.494,20.617,2
6225.017,-9.518,1.976,-0.548,-0.004,-0.02,0.012,45.546,-23.144,22.676,2
6361.007,-9.652,1.594,-0.442,0.011,-0.026,-0.001,45.024,-23.615,21.066,2
6497.004,-9.623,1.837,-0.388,0.024,-0.033,0.018,45.193,-23.832,21.96,2
6631.981,-9.629,1.858,-0.411,-0.017,-0.055,-0.023,45.471,-23.708,21.52,2
6768.011,-9.667,1.687,-0.448,0.025,-0.032,-0.004,45.533,-23.387,22.358,2
6904.015,-9.738,1.583,-0.387,0.032,-0.038,0.009,46.045,-23.186,22.902,2
7039.97,-9.623,1.606,-0.444,0.053,-0.092,0.05,45.69,-23.502,21.887,2
7175.034,-9.655,1.643,-0.541,0.009,-0.081,0.01,44.917,-24.266,21.659,2
7315.998,-9.615,1.729,-0.045,0.007,-0.018,0.004,46.119,-24.222,21.726,2
7451.999,-9.663,1.414,-0.24,0.027,-0.077,0.014,45.972,-23.456,20.687,2
7587.037,-9.654,1.718,-0.787,0.007,0.004,-0.017,46.682,-23.212,21.33,2
7722.973,-9.634,1.85,-0.144,0.063,-0.022,-0.015,46.234,-23.646,21.435,2
7859.015,-9.641,1.595,-0.145,0.003,-0.012,-0.008,45.974,-23.633,21.327,2
7994.983,-9.708,1.796,-0.679,-0.037,-0.03,-0.017,46.087,-23.576,20.964,2
8129.978,-9.691,1.606,-0.222,0.016,-0.005,0.029,45.699,-23.05,22.389,2
8265.949,-9.559,1.861,-0.149,-0.042,-0.052,-0.047,46.375,-22.904,21.59,2
8401.952,-9.636,1.674,-0.271,0.012,-0.033,-0.002,46.081,-23.445,21.266,2
8541.994,-9.61,1.781,-0.264,0.022,-0.062,0.002,46.043,-23.598,22.227,2
8679.009,-9.585,1.78,-0.614,0.03,-0.011,-0.009,46.03,-23.416,21.465,2
8815.002,-9.714,1.824,-0.093,0.007,0.0,-0.019,46.431,-23.692,21.44,2
8951.019,-9.604,1.912,-0.221,-0.009,-0.087,-0.036,46.797,-24.092,21.436,2
9086.005,-9.583,1.901,-0.502,0.012,-0.042,0.06,46.269,-23.154,20.608,2
9222.013,-9.708,1.473,-0.536,-0.026,-0.026,-0.026,46.156,-23.647,21.686,2
9358.015,-9.71,1.844,-0.46,-0.019,-0.032,0.012,46.606,-23.179,21.462,2
9493.988,-9.597,2.004,-0.377,0.006,-0.043,0.021,45.948,-24.021,21.834,2
9629.027,-9.602,1.897,-0.275,-0.006,-0.026,0.041,46.358,-23.647,22.019,2
9770.02,-9.65,1.739,-0.491,0.001,-0.061,-0.003,45.429,-23.994,22.522,2
9906.036,-9.603,1.827,-0.461,0.037,-0.016,-0.022,45.757,-23.572,21.956,2
10040.971,-9.609,1.882,-0.17,0.014,-0.025,0.023,46.142,-23.042,21.126,2
10176.989,-9.704,1.553,-0.371,-0.001,-0.069,-0.013,45.816,-23.171,22.137,2
10312.978,-9.625,1.734,-0.486,0.003,-0.037,-0.053,45.934,-23.061,21.441,2
10448.993,-9.592,1.892,-0.331,-0.038,-0.012,-0.045,46.186,-23.515,22.399,2
10583.964,-9.564,1.872,-0.233,-0.038,-0.041,-0.01,46.122,-23.724,22.411,2
10719.995,-9.649,1.793,-0.407,0.002,-0.025,0.004,45.735,-23.147,22.315,2
10861.004,-9.606,1.862,-0.378,0.014,-0.055,-0.041,46.013,-23.54,22.225,2
10997.011,-9.621,1.831,-0.483,0.011,-0.023,0.003,46.578,-24.037,22.644,2
11131.994,-9.628,2.035,-0.534,-0.012,-0.021,-0.041,46.43,-23.748,21.755,2
11268.019,-9.76,1.775,-0.23,0.015,-0.07,0.011,46.283,-24.109,21.854,2
11403.989,-9.646,1.574,-0.47,0.002,-0.098,0.002,46.177,-24.176,21.976,2
11539.985,-9.711,1.554,-0.596,0.039,-0.068,-0.018,46.3,-24.479,22.205,2
11675.007,-9.741,1.632,-0.267,0.025,-0.048,-0.025,46.497,-24.602,21.892,2
11810.982,-9.587,1.819,-0.274,0.041,-0.053,0.005,46.241,-24.15,22.571,2
11946.999,-9.652,1.827,-0.411,-0.006,-0.046,-0.007,46.658,-24.222,22.612,2
12087.016,-9.616,1.839,-0.473,0.014,-0.065,-0.039,46.489,-24.56,21.755,2
12222.985,-9.555,1.629,-0.409,0.039,-0.071,0.012,45.874,-24.014,21.938,2
12358.982,-9.721,1.765,-0.36,0.057,-0.053,0.009,46.064,-23.428,20.741,2
12494.972,-9.561,1.853,-0.309,0.022,-0.045,-0.006,46.499,-23.747,22.092,2
12630.026,-9.6,1.839,-0.276,-0.009,-0.031,-0.04,46.661,-23.216,21.875,2
12766.054,-9.563,1.922,-0.309,0.001,-0.059,-0.025,46.241,-24.189,21.584,2
12901.972,-9.631,1.754,-0.353,-0.025,-0.023,-0.042,46.43,-23.821,21.291,2
13037.995,-9.636,1.892,-0.425,-0.003,-0.075,-0.037,46.062,-24.336,21.481,2
13172.991,-9.572,1.78,-0.402,0.02,-0.036,0.024,46.013,-23.945,21.522,2
