Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
29188.997,0.198,-0.153,9.904,-0.018,-0.066,0.015,1
29328.999,0.172,-0.165,9.876,0.052,-0.088,0.014,1
29467.974,0.238,-0.136,9.926,0.047,-0.035,-0.021,1
29607.97,0.242,-0.086,9.942,0.013,-0.047,0.019,1
29747.995,0.211,-0.192,9.868,0.002,-0.028,0.007,1
29892.998,0.202,-0.128,9.887,0.029,-0.03,0.015,1
30032.993,0.206,-0.145,9.972,-0.019,-0.015,0.021,1
30172.02,0.203,-0.152,9.93,0.048,-0.055,0.012,1
30313.007,0.131,-0.189,9.857,0.015,-0.081,-0.04,1
30454.005,0.156,-0.196,9.895,-0.003,-0.084,-0.03,1
30593.012,0.165,-0.082,10.019,-0.01,-0.052,-0.012,1
30733.017,0.178,-0.086,9.99,0.012,-0.028,-0.006,1
30872.993,0.158,-0.184,9.933,-0.019,-0.021,-0.021,1
31017.975,0.166,-0.063,9.979,0.016,-0.018,0.041,1
31157.977,0.165,-0.143,9.967,-0.023,-0.057,-0.041,1
31296.979,0.175,-0.166,9.978,0.002,-0.041,0.015,1
31437.041,0.182,-0.129,9.969,-0.016,-0.049,-0.034,1
31577.032,0.177,-0.151,9.915,0.015,-0.024,0.005,1
31716.064,0.206,-0.123,9.899,0.032,-0.103,0.014,1
31856.007,0.209,-0.117,9.971,0.006,-0.061,0.015,1
31995.996,0.223,-0.174,9.956,0.009,-0.051,0.017,1
32135.004,0.175,-0.187,9.953,-0.009,-0.075,0.012,1
32281.006,0.215,-0.187,9.896,0.033,-0.015,-0.041,1
32420.012,0.163,-0.154,9.923,0.003,-0.05,0.017,1
32559.976,0.14,-0.153,9.929,0.042,-0.044,0.024,1
32700.003,0.244,-0.133,9.895,0.04,-0.05,0.007,1
2785.015,0.18,-0.308,9.942,0.007,-0.026,-0.023,1
2922.038,0.357,-0.371,9.832,0.059,-0.031,-0.111,1
3060.018,0.156,-0.239,10.179,0.003,-0.077,-0.013,1
3197.972,0.194,-0.114,10.474,-0.011,0.096,-0.018,1
3334.978,0.082,-0.448,10.052,-0.013,-0.111,-0.056,1
3473.02,0.239,-0.578,9.626,-0.005,-0.041,-0.079,1
3611.043,-0.08,-0.527,9.781,-0.014,-0.08,-0.005,1
3748.994,0.287,-0.281,10.495,-0.031,-0.076,0.004,1
3892.968,0.048,-0.506,9.657,0.032,-0.068,-0.004,1
4030.981,0.37,-0.482,9.866,0.122,-0.1,0.005,1
4167.962,0.385,-0.105,9.298,0.017,0.036,0.063,1
4304.984,0.322,-0.302,9.855,0.062,-0.115,0.04,1
4442.0,0.22,-0.36,10.08,-0.041,-0.025,0.012,1
4579.002,0.225,-0.415,9.889,-0.098,-0.066,0.015,1
4714.013,0.246,-0.504,9.976,0.108,0.034,-0.049,1
4849.988,0.106,-0.433,9.898,0.055,-0.014,0.018,1
4985.998,0.106,-0.541,9.737,0.076,-0.041,-0.009,1
5125.988,-0.035,-0.302,10.145,0.096,0.018,0.001,1
5261.993,0.061,-0.116,9.842,0.108,-0.046,0.047,1
5397.951,0.025,-0.23,9.772,0.016,-0.044,0.049,1
5533.98,-0.037,-0.249,9.751,-0.065,-0.124,0.001,1
5669.021,-0.052,-0.359,9.753,-0.141,-0.019,0.048,1
5804.955,-0.002,-0.407,9.88,0.072,-0.058,-0.003,1
5940.998,0.133,-0.398,9.81,-0.089,-0.123,-0.031,1
6077.023,0.069,-0.406,9.896,-0.003,-0.032,0.016,1
6218.007,0.051,-0.432,9.93,-0.043,-0.042,0.015,1
6354.007,0.036,-0.43,9.972,-0.004,-0.029,0.024,1
6489.995,0.059,-0.473,9.908,-0.032,-0.056,-0.026,1
6625.013,0.068,-0.495,9.943,0.013,-0.025,-0.01,1
6760.973,0.077,-0.466,9.812,-0.006,-0.069,0.032,1
6897.008,0.037,-0.366,9.96,0.014,-0.023,-0.023,1
7032.984,-0.026,-0.42,9.82,0.021,-0.078,-0.004,1
7167.99,-0.045,-0.552,9.906,-0.035,-0.065,0.007,1
7303.999,0.015,-0.506,9.808,-0.028,-0.015,0.029,1
7444.948,0.059,-0.509,9.861,0.101,-0.109,-0.019,1
7581.03,0.016,-0.451,9.837,0.032,-0.042,0.02,1
7715.941,-0.093,-0.469,9.958,0.003,-0.004,-0.021,1
7851.992,-0.152,-0.499,9.806,0.093,-0.035,-0.028,1
7988.019,0.029,-0.319,9.978,-0.089,-0.044,-0.047,1
8124.022,-0.045,-0.369,9.871,0.043,-0.066,-0.018,1
8259.005,0.007,-0.403,9.912,-0.039,-0.039,0.016,1
8394.997,0.001,-0.472,9.818,-0.016,-0.022,-0.063,1
8531.0,0.021,-0.427,9.842,0.02,-0.02,-0.008,1
8670.964,-0.026,-0.436,9.892,0.028,-0.009,-0.006,1
8806.987,-0.023,-0.442,9.951,0.007,-0.07,-0.018,1
8943.023,0.049,-0.489,9.93,0.023,-0.036,-0.033,1
9078.977,0.02,-0.426,9.904,0.029,-0.061,-0.017,1
9213.999,0.068,-0.454,9.836,0.014,-0.036,-0.012,1
9349.967,0.094,-0.416,10.011,-0.032,-0.028,-0.018,1
9486.027,0.072,-0.532,9.827,-0.021,-0.084,-0.005,1
9621.986,0.052,-0.502,9.965,-0.025,-0.028,0.007,1
9762.021,0.02,-0.683,9.725,-0.048,-0.056,0.026,1
9898.01,-0.07,-0.59,10.002,-0.052,0.028,0.04,1
10034.009,-0.025,-0.723,9.817,-0.041,-0.066,-0.033,1
10169.002,-0.044,-0.653,10.006,0.068,-0.019,-0.028,1
10304.975,-0.156,-0.671,9.867,0.011,-0.059,-0.04,1
10441.004,-0.043,-0.7,9.925,0.003,-0.02,-0.036,1
10576.992,-0.058,-0.677,9.952,-0.026,-0.057,-0.034,1
10712.005,-0.119,-0.742,9.841,0.041,-0.043,0.006,1
10848.011,-0.065,-0.678,9.997,0.056,-0.049,0.022,1
10989.009,-0.101,-0.7,9.893,0.014,-0.075,0.003,1
11125.022,-0.032,-0.614,9.894,0.0,-0.066,-0.017,1
11259.964,-0.048,-0.604,9.937,0.02,-0.034,0.0,1
11395.967,-0.037,-0.641,9.891,0.068,-0.077,-0.019,1
11532.002,-0.073,-0.517,9.947,0.035,0.0,0.006,1
11666.997,0.009,-0.549,9.891,0.05,-0.043,0.021,1
2663.995,-9.717,1.737,-0.55,0.025,-0.083,-0.053,2
2800.004,-9.663,1.651,-0.488,-0.025,-0.068,0.059,2
2936.958,-9.558,1.649,-0.604,0.035,-0.016,0.067,2
3074.012,-9.606,1.476,-0.326,-0.062,-0.025,-0.069,2
3209.975,-9.688,1.888,-0.128,0.028,-0.049,-0.037,2
3347.013,-9.693,1.701,-0.387,0.041,-0.079,0.038,2
3484.004,-9.565,1.829,-0.502,0.058,-0.023,-0.028,2
3621.026,-9.727,1.733,-0.2,0.039,-0.051,-0.009,2
3764.015,-9.704,1.506,-0.335,-0.022,-0.085,0.001,2
3900.963,-9.549,1.605,-0.644,0.004,-0.084,-0.004,2
4038.033,-9.823,1.416,-0.232,0.058,0.035,0.006,2
4173.992,-9.621,1.841,-0.272,0.033,-0.023,0.047,2
4310.969,-9.611,1.629,-0.278,-0.011,-0.06,-0.009,2
4448.024,-9.695,1.485,-0.577,0.018,-0.035,0.013,2
4582.97,-9.776,1.492,-0.492,0.055,-0.002,-0.054,2
4719.014,-9.596,1.908,-0.429,-0.022,-0.085,-0.056,2
4854.976,-9.579,1.751,-0.183,0.049,-0.049,-0.016,2
4997.009,-9.643,1.653,-0.349,0.023,-0.086,0.047,2
5133.015,-9.655,1.596,-0.351,0.013,-0.062,0.036,2
5269.008,-9.645,1.729,-0.442,-0.009,-0.047,0.051,2
5405.016,-9.627,1.771,-0.425,-0.015,-0.009,0.025,2
5540.994,-9.573,1.689,-0.148,0.002,-0.016,-0.051,2
5676.014,-9.65,1.786,-0.312,0.012,-0.05,-0.015,2
5811.973,-9.667,1.753,-0.301,0.047,-0.058,0.039,2
5947.985,-9.605,1.582,-0.308,0.02,-0.022,0.003,2
6083.013,-9.704,1.74,-0.474,0.011,-0.032,0.011,2
6225.017,-9.518,1.976,-0.548,-0.004,-0.02,0.012,2
6361.007,-9.652,1.594,-0.442,0.011,-0.026,-0.001,2
6497.004,-9.623,1.837,-0.388,0.024,-0.033,0.018,2
6631.981,-9.629,1.858,-0.411,-0.017,-0.055,-0.023,2
6768.011,-9.667,1.687,-0.448,0.025,-0.032,-0.004,2
6904.015,-9.738,1.583,-0.387,0.032,-0.038,0.009,2
7039.97,-9.623,1.606,-0.444,0.053,-0.092,0.05,2
7175.034,-9.655,1.643,-0.541,0.009,-0.081,0.01,2
7315.998,-9.615,1.729,-0.045,0.007,-0.018,0.004,2
7451.999,-9.663,1.414,-0.24,0.027,-0.077,0.014,2
7587.037,-9.654,1.718,-0.787,0.007,0.004,-0.017,2
7722.973,-9.634,1.85,-0.144,0.063,-0.022,-0.015,2
7859.015,-9.641,1.595,-0.145,0.003,-0.012,-0.008,2
7994.983,-9.708,1.796,-0.679,-0.037,-0.03,-0.017,2
8129.978,-9.691,1.606,-0.222,0.016,-0.005,0.029,2
8265.949,-9.559,1.861,-0.149,-0.042,-0.052,-0.047,2
8401.952,-9.636,1.674,-0.271,0.012,-0.033,-0.002,2
8541.994,-9.61,1.781,-0.264,0.022,-0.062,0.002,2
8679.009,-9.585,1.78,-0.614,0.03,-0.011,-0.009,2
8815.002,-9.714,1.824,-0.093,0.007,0.0,-0.019,2
8951.019,-9.604,1.912,-0.221,-0.009,-0.087,-0.036,2
9086.005,-9.583,1.901,-0.502,0.012,-0.042,0.06,2
9222.013,-9.708,1.473,-0.536,-0.026,-0.026,-0.026,2
9358.015,-9.71,1.844,-0.46,-0.019,-0.032,0.012,2
9493.988,-9.597,2.004,-0.377,0.006,-0.043,0.021,2
9629.027,-9.602,1.897,-0.275,-0.006,-0.026,0.041,2
9770.02,-9.65,1.739,-0.491,0.001,-0.061,-0.003,2
9906.036,-9.603,1.827,-0.461,0.037,-0.016,-0.022,2
10040.971,-9.609,1.882,-0.17,0.014,-0.025,0.023,2
10176.989,-9.704,1.553,-0.371,-0.001,-0.069,-0.013,2
10312.978,-9.625,1.734,-0.486,0.003,-0.037,-0.053,2
10448.993,-9.592,1.892,-0.331,-0.038,-0.012,-0.045,2
10583.964,-9.564,1.872,-0.233,-0.038,-0.041,-0.01,2
10719.995,-9.649,1.793,-0.407,0.002,-0.025,0.004,2
10861.004,-9.606,1.862,-0.378,0.014,-0.055,-0.041,2
10997.011,-9.621,1.831,-0.483,0.011,-0.023,0.003,2
11131.994,-9.628,2.035,-0.534,-0.012,-0.021,-0.041,2
11268.019,-9.76,1.775,-0.23,0.015,-0.07,0.011,2
11403.989,-9.646,1.574,-0.47,0.002,-0.098,0.002,2
11539.985,-9.711,1.554,-0.596,0.039,-0.068,-0.018,2
11675.007,-9.741,1.632,-0.267,0.025,-0.048,-0.025,2
11810.982,-9.587,1.819,-0.274,0.041,-0.053,0.005,2
11946.999,-9.652,1.827,-0.411,-0.006,-0.046,-0.007,2
12087.016,-9.616,1.839,-0.473,0.014,-0.065,-0.039,2
12222.985,-9.555,1.629,-0.409,0.039,-0.071,0.012,2
12358.982,-9.721,1.765,-0.36,0.057,-0.053,0.009,2
12494.972,-9.561,1.853,-0.309,0.022,-0.045,-0.006,2
12630.026,-9.6,1.839,-0.276,-0.009,-0.031,-0.04,2
12766.054,-9.563,1.922,-0.309,0.001,-0.059,-0.025,2
12901.972,-9.631,1.754,-0.353,-0.025,-0.023,-0.042,2
13037.995,-9.636,1.892,-0.425,-0.003,-0.075,-0.037,2
13172.991,-9.572,1.78,-0.402,0.02,-0.036,0.024,2
13314.984,-9.59,1.989,-0.238,0.018,-0.001,0.006,2
13451.022,-9.587,1.578,-0.253,0.025,0.001,-0.025,2
13585.977,-9.692,1.748,-0.341,0.007,-0.01,-0.043,2
13722.031,-9.733,1.578,-0.228,0.041,-0.017,-0.014,2
13857.999,-9.646,1.681,-0.442,0.003,-0.055,0.015,2
13993.98,-9.652,1.616,-0.321,0.005,-0.027,-0.001,2
14129.043,-9.679,1.748,-0.298,-0.025,-0.023,-0.024,2
14264.972,-9.667,1.607,-0.463,-0.005,-0.056,-0.05,2
14406.006,-9.625,1.877,-0.563,-0.004,-0.011,-0.02,2
14541.002,-9.679,1.754,-0.391,0.011,-0.018,-0.002,2
14676.945,-9.631,1.779,-0.323,0.013,-0.029,0.041,2
14812.987,-9.762,1.797,-0.251,0.002,-0.078,-0.006,2
14948.968,-9.718,1.623,-0.591,-0.02,-0.106,-0.02,2
15083.992,-9.698,1.664,-0.397,0.002,-0.035,0.004,2
15220.039,-9.696,1.662,-0.286,-0.02,-0.034,-0.006,2
15355.98,-9.606,1.823,-0.195,-0.003,-0.025,-0.035,2
15492.011,-9.721,1.683,-0.235,0.02,-0.052,-0.013,2
15632.013,-9.521,1.984,-0.524,-0.036,-0.018,-0.019,2
15767.995,-9.599,1.958,-0.25,0.013,-0.043,0.0,2
15904.023,-9.657,1.648,-0.394,0.0,-0.042,0.002,2
16040.012,-9.626,1.606,-0.432,-0.033,-0.041,0.004,2
16175.035,-9.59,1.84,-0.296,0.0,-0.065,-0.012,2
16311.036,-9.643,1.72,-0.326,-0.029,-0.025,-0.011,2
16447.0,-9.556,1.938,-0.503,0.02,-0.053,-0.021,2
16582.99,-9.639,1.705,-0.333,-0.022,-0.002,0.026,2
16722.993,-9.625,1.716,-0.406,-0.008,0.005,0.012,2
16858.975,-9.691,1.594,-0.356,0.039,-0.057,-0.042,2
16995.033,-9.725,1.692,-0.341,-0.021,-0.065,-0.011,2
17136.99,-9.706,1.921,-0.427,0.006,-0.013,0.022,2
17272.998,-9.71,1.506,-0.287,-0.054,-0.063,0.008,2
17409.013,-9.624,1.774,-0.637,-0.033,-0.03,-0.048,2
17544.001,-9.635,1.979,-0.449,0.03,-0.017,-0.032,2
17680.008,-9.631,1.836,-0.143,0.039,-0.066,0.039,2
17815.959,-9.587,1.743,-0.35,-0.014,-0.125,-0.025,2
17966.997,-9.616,1.984,-0.284,0.014,-0.033,-0.027,2
18113.008,-9.611,1.645,-0.32,0.048,-0.062,0.033,2
18249.003,-9.644,1.903,-0.566,-0.024,-0.034,-0.035,2
18384.002,-9.606,1.737,-0.201,0.006,-0.039,0.0,2
18520.016,-9.75,1.752,-0.363,-0.002,-0.009,-0.015,2
18655.994,-9.641,1.697,-0.471,0.025,0.004,-0.043,2
18790.986,-9.629,1.906,-0.178,-0.022,-0.01,-0.013,2
18926.995,-9.688,1.676,-0.558,0.019,-0.072,0.056,2
19068.983,-9.621,1.725,-0.368,-0.016,-0.026,-0.046,2
19204.978,-9.646,1.755,-0.348,0.016,-0.012,0.018,2
19340.002,-9.642,1.771,-0.469,0.031,-0.05,0.038,2
19475.969,-9.654,1.645,-0.414,0.033,-0.054,0.024,2
19612.02,-9.643,1.52,-0.318,0.016,-0.03,-0.02,2
19747.987,-9.601,1.802,-0.524,-0.013,-0.004,-0.012,2
19883.021,-9.682,1.822,-0.196,-0.013,-0.054,-0.032,2
20019.009,-9.717,1.689,-0.294,0.033,-0.065,-0.009,2
20155.006,-9.599,1.909,-0.43,0.039,-0.093,0.011,2
20295.02,-9.651,1.567,-0.082,0.024,-0.04,0.016,2
20431.001,-9.682,1.57,-0.508,0.043,-0.065,-0.031,2
20567.016,-9.594,1.828,-0.366,-0.028,-0.033,-0.052,2
20702.99,-9.71,1.64,-0.226,0.001,-0.024,0.013,2
20837.99,-9.69,1.539,-0.384,-0.067,-0.074,-0.0,2
20974.032,-9.671,1.748,-0.302,0.03,-0.0,-0.015,2
21109.996,-9.622,1.823,-0.44,0.025,-0.025,0.006,2
21246.004,-9.609,1.981,-0.271,-0.017,-0.029,-0.025,2
21403.012,-9.626,1.438,-0.231,0.031,-0.113,0.069,2
21541.989,-9.661,1.437,-0.595,0.044,-0.045,0.007,2
21681.987,-9.603,1.849,-0.31,0.054,-0.009,-0.018,2
21821.943,-9.636,2.058,-0.358,-0.041,-0.052,-0.068,2
21960.974,-9.572,2.009,-0.172,0.013,-0.04,0.02,2
22100.976,-9.625,1.428,-0.488,0.002,-0.059,0.046,2
22240.991,-9.613,1.601,-0.351,0.07,-0.014,-0.058,2
22379.962,-9.655,1.934,-0.254,-0.0,-0.042,-0.053,2
22519.977,-9.61,1.692,-0.224,0.015,-0.061,-0.002,2
22666.006,-9.669,1.78,-0.48,0.021,-0.065,0.048,2
22804.995,-9.585,1.788,-0.353,-0.003,0.01,0.013,2
22945.006,-9.614,1.745,-0.26,-0.04,-0.061,0.031,2
23083.99,-9.599,1.833,-0.283,-0.009,-0.057,-0.028,2
23223.996,-9.617,1.777,-0.302,0.023,-0.031,-0.019,2
23363.985,-9.551,1.972,-0.469,0.038,-0.019,-0.035,2
23502.978,-9.602,1.701,-0.424,0.029,-0.047,0.04,2
23642.992,-9.67,1.66,-0.325,-0.027,-0.012,-0.019,2
23788.033,-9.587,2.104,-0.408,0.014,-0.035,-0.03,2
23927.993,-9.597,1.962,-0.292,0.03,-0.041,0.002,2
24067.98,-9.667,1.708,-0.474,-0.004,-0.051,0.003,2
24208.021,-9.675,1.74,-0.588,0.006,-0.05,-0.023,2
24347.013,-9.593,1.809,-0.337,0.082,-0.037,-0.009,2
24487.003,-9.615,1.969,-0.257,0.027,-0.038,-0.014,2
24626.006,-9.611,1.938,-0.152,0.028,-0.028,-0.003,2
24766.014,-9.688,1.642,-0.434,-0.033,-0.115,0.004,2
24905.978,-9.633,1.78,-0.495,0.06,-0.021,-0.03,2
25051.043,-9.675,1.824,-0.211,-0.027,-0.031,0.022,2
25191.017,-9.671,1.796,-0.398,-0.044,-0.014,0.039,2
25330.974,-9.566,1.656,-0.35,0.023,-0.055,-0.026,2
25470.004,-9.628,1.871,-0.419,0.037,-0.029,0.01,2
25609.996,-9.515,1.813,-0.174,-0.011,-0.02,-0.003,2
25749.997,-9.678,1.7,-0.238,-0.012,-0.028,-0.019,2
25889.016,-9.606,2.0,-0.499,0.022,-0.044,0.024,2
26029.016,-9.653,1.85,-0.227,0.043,-0.041,0.032,2
26168.031,-9.606,1.936,-0.814,0.024,-0.06,0.013,2
26313.015,-9.56,1.831,-0.369,0.017,0.003,-0.018,2
26452.975,-9.701,1.659,-0.343,0.031,-0.026,-0.017,2
26592.002,-9.586,2.025,-0.302,0.067,-0.046,-0.022,2
26732.01,-9.561,1.944,-0.172,-0.005,-0.05,0.024,2
26872.001,-9.676,1.742,-0.592,0.005,-0.055,-0.034,2
27010.988,-9.578,1.979,-0.331,-0.032,-0.054,0.023,2
27150.99,-9.594,1.757,-0.463,0.05,-0.041,-0.015,2
27291.023,-9.609,1.975,-0.329,0.022,-0.078,-0.033,2
27436.012,-9.631,1.799,-0.435,0.015,-0.065,-0.0,2
27575.98,-9.586,1.938,-0.35,0.019,-0.013,-0.017,2
27715.028,-9.634,1.908,-0.268,0.02,-0.052,0.003,2
27854.987,-9.651,1.762,-0.506,0.004,-0.071,0.004,2
27994.978,-9.607,2.067,-0.433,0.024,-0.047,0.007,2
28134.028,-9.606,1.946,-0.139,-0.043,-0.088,0.005,2
28274.032,-9.676,1.661,-0.519,0.017,-0.072,-0.019,2
28413.982,-9.578,2.0,-0.58,0.07,-0.019,0.04,2
28553.003,-9.694,1.918,-0.185,0.016,0.012,0.011,2
28698.002,-9.607,1.948,-0.304,0.023,-0.095,-0.032,2
28837.007,-9.607,1.864,-0.544,0.035,-0.016,0.004,2
28976.997,-9.571,1.8,-0.339,0.015,-0.062,-0.048,2
29117.006,-9.644,1.982,-0.327,0.006,-0.027,0.005,2
29255.996,-9.671,1.791,-0.404,0.049,-0.056,-0.03,2
29395.998,-9.678,1.742,-0.484,0.017,-0.048,-0.036,2
29535.987,-9.492,1.965,-0.397,0.071,-0.041,0.015,2
29674.969,-9.613,2.001,-0.203,0.063,-0.062,-0.031,2
29820.002,-9.659,1.912,-0.434,0.007,-0.014,0.004,2
29960.009,-9.508,2.054,-0.299,0.046,-0.077,-0.005,2
30099.997,-9.593,1.985,-0.329,-0.005,-0.007,0.007,2
30240.031,-9.599,1.77,-0.329,0.029,-0.073,-0.015,2
30379.007,-9.628,1.72,-0.477,0.018,-0.027,-0.017,2
30519.001,-9.628,1.679,-0.263,0.017,-0.019,-0.042,2
30659.025,-9.585,1.954,-0.237,0.02,-0.052,-0.006,2
30797.995,-9.581,1.797,-0.255,0.013,-0.033,0.004,2
30937.998,-9.706,1.799,-0.225,-0.009,-0.068,-0.019,2
31082.993,-9.672,1.736,-0.371,-0.023,-0.109,0.017,2
31221.984,-9.546,2.245,-0.413,0.001,0.008,-0.022,2
31361.989,-9.641,1.929,-0.137,-0.062,-0.021,-0.025,2
31501.001,-9.534,1.648,-0.171,0.09,-0.032,0.017,2
31640.958,-9.726,1.594,-0.161,0.027,-0.052,0.028,2
31781.015,-9.667,1.83,-0.374,0.004,-0.055,-0.01,2
31919.988,-9.732,1.459,-0.465,0.048,-0.054,0.004,2
32059.969,-9.6,1.808,-0.366,-0.021,0.007,-0.045,2
32204.991,-9.696,1.697,-0.147,-0.035,-0.044,0.023,2
32344.02,-9.607,1.625,-0.409,0.042,-0.058,0.017,2
32484.023,-9.715,1.694,-0.265,0.049,-0.036,-0.032,2
32624.01,-9.617,1.892,0.059,0.024,-0.1,0.02,2
2663.994,-9.686,1.698,-0.548,-0.01,-0.064,-0.018,2
2799.988,-9.703,1.662,-0.468,0.002,-0.045,0.039,2
2936.992,-9.562,1.669,-0.564,-0.017,-0.041,0.043,2
3073.998,-9.62,1.439,-0.38,-0.082,-0.05,-0.094,2
3209.991,-9.712,1.934,-0.141,-0.007,-0.03,-0.06,2
3347.013,-9.713,1.63,-0.396,0.087,-0.108,-0.014,2
3483.984,-9.568,1.798,-0.532,0.042,-0.028,-0.048,2
3621.018,-9.771,1.746,-0.194,0.071,-0.036,-0.055,2
3763.98,-9.701,1.492,-0.319,0.016,-0.069,0.064,2
3901.001,-9.548,1.616,-0.654,-0.06,-0.067,-0.026,2
4037.966,-9.828,1.405,-0.251,0.014,-0.004,0.011,2
4174.014,-9.603,1.826,-0.268,0.04,-0.064,0.051,2
4310.984,-9.623,1.629,-0.297,-0.002,-0.052,-0.006,2
4448.018,-9.677,1.462,-0.549,0.018,-0.049,0.034,2
4583.013,-9.771,1.472,-0.531,0.066,-0.047,-0.024,2
4719.02,-9.626,1.89,-0.36,-0.057,-0.081,-0.032,2
4855.012,-9.625,1.771,-0.153,0.023,-0.04,-0.002,2
4996.97,-9.649,1.673,-0.385,-0.009,-0.019,0.026,2
5132.977,-9.673,1.612,-0.393,0.039,-0.06,-0.007,2
5269.005,-9.62,1.705,-0.472,0.059,-0.081,-0.015,2
5405.002,-9.631,1.753,-0.386,-0.025,-0.018,-0.037,2
5540.978,-9.61,1.668,-0.128,0.033,-0.016,-0.008,2
5676.002,-9.615,1.743,-0.322,0.019,-0.058,0.002,2
5811.99,-9.626,1.746,-0.319,-0.005,-0.062,0.053,2
5947.992,-9.578,1.601,-0.352,0.041,-0.019,0.011,2
6082.994,-9.694,1.753,-0.544,0.017,-0.01,0.044,2
6224.98,-9.576,2.003,-0.534,0.007,-0.077,-0.01,2
6361.005,-9.655,1.637,-0.451,0.017,-0.036,0.016,2
6497.031,-9.667,1.848,-0.381,-0.022,0.006,0.026,2
6631.978,-9.627,1.811,-0.423,0.044,-0.024,-0.035,2
6767.988,-9.668,1.698,-0.443,0.009,-0.043,-0.006,2
6904.012,-9.731,1.597,-0.412,0.008,-0.043,0.002,2
7040.005,-9.635,1.597,-0.462,0.02,-0.045,0.035,2
7174.994,-9.691,1.624,-0.557,0.014,-0.091,0.028,2
7315.971,-9.625,1.732,-0.103,0.011,-0.056,-0.004,2
7452.014,-9.681,1.409,-0.275,-0.018,-0.055,0.016,2
7587.011,-9.619,1.761,-0.782,-0.004,0.008,-0.05,2
7723.02,-9.592,1.874,-0.128,0.007,-0.016,-0.015,2
7858.994,-9.666,1.591,-0.176,0.027,0.009,0.027,2
7994.981,-9.7,1.803,-0.651,-0.043,-0.037,0.005,2
8130.026,-9.697,1.653,-0.276,0.048,-0.037,0.013,2
8266.024,-9.61,1.829,-0.14,-0.053,-0.078,-0.043,2
8402.029,-9.664,1.668,-0.316,0.0,-0.058,-0.029,2
8541.993,-9.586,1.749,-0.221,0.004,-0.054,0.006,2
8679.011,-9.551,1.799,-0.599,0.023,-0.019,-0.026,2
8815.002,-9.73,1.81,-0.119,0.017,0.02,0.013,2
8951.01,-9.563,1.896,-0.252,-0.007,-0.074,0.013,2
9086.029,-9.606,1.818,-0.502,-0.0,-0.053,-0.007,2
9222.03,-9.691,1.538,-0.522,-0.041,0.007,0.005,2
9358.067,-9.652,1.807,-0.438,-0.026,-0.031,0.016,2
9493.995,-9.596,2.005,-0.342,0.046,-0.07,0.02,2
9628.998,-9.617,1.898,-0.258,0.033,-0.027,0.037,2
9769.997,-9.67,1.711,-0.463,0.017,-0.101,0.038,2
9905.99,-9.608,1.836,-0.446,0.026,-0.031,0.014,2
10041.012,-9.638,1.933,-0.179,0.005,-0.067,0.002,2
10177.008,-9.719,1.525,-0.341,-0.034,-0.049,-0.006,2
10313.014,-9.614,1.758,-0.482,-0.024,-0.048,-0.029,2
10449.009,-9.581,1.928,-0.28,0.004,-0.019,-0.044,2
10583.979,-9.576,1.883,-0.241,-0.031,-0.054,0.011,2
10720.003,-9.662,1.772,-0.4,-0.005,-0.061,0.059,2
10860.997,-9.609,1.872,-0.363,0.023,-0.04,-0.005,2
10997.006,-9.63,1.789,-0.485,0.034,-0.05,0.01,2
11132.023,-9.611,1.996,-0.511,0.006,-0.015,-0.015,2
11268.005,-9.756,1.759,-0.212,0.006,-0.075,0.054,2
11404.014,-9.642,1.598,-0.496,-0.008,-0.089,0.034,2
11540.003,-9.69,1.536,-0.609,0.011,-0.03,-0.02,2
11675.005,-9.738,1.621,-0.284,0.052,0.014,-0.001,2
11810.977,-9.598,1.783,-0.298,0.024,-0.075,-0.008,2
11947.002,-9.661,1.835,-0.397,0.02,-0.065,-0.005,2
12086.999,-9.664,1.879,-0.507,-0.013,-0.066,-0.027,2
12223.003,-9.576,1.597,-0.381,0.034,-0.05,0.007,2
12358.986,-9.663,1.751,-0.311,0.069,-0.004,0.004,2
12495.009,-9.542,1.824,-0.285,0.025,-0.062,0.006,2
12629.977,-9.552,1.848,-0.276,-0.004,-0.008,-0.025,2
12765.982,-9.576,1.926,-0.285,-0.013,-0.071,0.013,2
12902.018,-9.656,1.774,-0.359,0.013,-0.013,-0.018,2
13037.981,-9.617,1.901,-0.449,-0.027,-0.088,-0.031,2
13172.967,-9.575,1.77,-0.378,0.023,-0.069,-0.002,2
13315.013,-9.55,2.028,-0.2,-0.019,-0.025,0.015,2
13451.02,-9.606,1.558,-0.299,0.03,-0.065,0.013,2
13585.995,-9.623,1.745,-0.38,-0.01,-0.008,0.016,2
13722.011,-9.667,1.594,-0.262,0.033,-0.022,-0.009,2
13858.028,-9.664,1.697,-0.415,0.026,-0.024,-0.016,2
13994.012,-9.676,1.612,-0.31,-0.004,0.007,0.041,2
14129.024,-9.721,1.768,-0.313,-0.007,-0.075,0.016,2
14264.998,-9.691,1.625,-0.438,0.011,-0.079,0.0,2
14406.026,-9.625,1.866,-0.587,-0.009,0.015,-0.067,2
14540.993,-9.656,1.746,-0.383,-0.03,-0.05,-0.001,2
14677.003,-9.595,1.769,-0.292,-0.03,-0.01,-0.001,2
14813.024,-9.782,1.759,-0.239,0.013,-0.028,-0.025,2
14949.001,-9.713,1.622,-0.649,0.014,-0.075,0.005,2
15083.975,-9.673,1.613,-0.425,0.033,-0.07,-0.01,2
